path,sentence,sentence_transcript,sentence_tokenized,sentence_transcript_tokenized,wer,cer,average WER,average CER
common_voice_it_17416002.mp3,"Ma poiché il progresso delle discipline storiche, che ha fatto grandi passi nel nostro tempo, ha mostrato la necessità di arricchire la competente Commissione di uno strumento di lavoro più adeguato, per rispondere meglio ai postulati dell'arte critica", Ma poiché il progresso delle discipline storiche che ha fatto grandi passi nel nostro tempo ha mostrato la necessità di arricchire la competente commissione.,"['ma', 'poiché', 'il', 'progresso', 'delle', 'discipline', 'storiche', ',', 'che', 'ha', 'fatto', 'grandi', 'passi', 'nel', 'nostro', 'tempo', ',', 'ha', 'mostrato', 'la', 'necessità', 'di', 'arricchire', 'la', 'competente', 'commissione', 'di', 'uno', 'strumento', 'di', 'lavoro', 'più', 'adeguato', ',', 'per', 'rispondere', 'meglio', 'ai', 'postulati', ""dell'arte"", 'critica']","['ma', 'poiché', 'il', 'progresso', 'delle', 'discipline', 'storiche', 'che', 'ha', 'fatto', 'grandi', 'passi', 'nel', 'nostro', 'tempo', 'ha', 'mostrato', 'la', 'necessità', 'di', 'arricchire', 'la', 'competente', 'commissione', '.']",0.4146341463414634,0.3813953488372093,,
common_voice_it_17416178.mp3,Questo uccello depone un gruppo di 4-6 uova entrambi i genitori covano.," Questo uccello depone un gruppo di 4-6 uova, entrambi i genitori covano.","['questo', 'uccello', 'depone', 'un', 'gruppo', 'di', '4-6', 'uova', 'entrambi', 'i', 'genitori', 'covano', '.']","['questo', 'uccello', 'depone', 'un', 'gruppo', 'di', '4-6', 'uova', ',', 'entrambi', 'i', 'genitori', 'covano', '.']",0.07692307692307693,0.016666666666666666,,
common_voice_it_17416181.mp3,"L’emendamento stabilisce che l’Agenzia, oltre alle 30 unità già previste, potrà avvalersi di massimo 100 dipendenti delle pubbliche amministrazioni di cui massimo 15 del personale militare."," L'emandamento stabilisce che l'Agenzia, oltre alle 30 miliardi già previste, potrà balersi in massima 100 dipendenti delle pubbliche amministrazioni di 2,15 persone militari.","['l', '’', 'emendamento', 'stabilisce', 'che', 'l', '’', 'agenzia', ',', 'oltre', 'alle', '30', 'unità', 'già', 'previste', ',', 'potrà', 'avvalersi', 'di', 'massimo', '100', 'dipendenti', 'delle', 'pubbliche', 'amministrazioni', 'di', 'cui', 'massimo', '15', 'del', 'personale', 'militare', '.']","[""l'emandamento"", 'stabilisce', 'che', ""l'agenzia"", ',', 'oltre', 'alle', '30', 'miliardi', 'già', 'previste', ',', 'potrà', 'balersi', 'in', 'massima', '100', 'dipendenti', 'delle', 'pubbliche', 'amministrazioni', 'di', '2,15', 'persone', 'militari', '.']",0.48484848484848486,0.1951219512195122,,
common_voice_it_17416193.mp3,Se il valore uscente è pari a 1 esso manda il valore al Compositore numerico.," Se il valore uscente è pari a 1, esso manda il valore al compositore numerico.","['se', 'il', 'valore', 'uscente', 'è', 'pari', 'a', '1', 'esso', 'manda', 'il', 'valore', 'al', 'compositore', 'numerico', '.']","['se', 'il', 'valore', 'uscente', 'è', 'pari', 'a', '1', ',', 'esso', 'manda', 'il', 'valore', 'al', 'compositore', 'numerico', '.']",0.0625,0.015873015873015872,,
common_voice_it_17416280.mp3,Piangevo nella mia stanza tutto il giorno., Piangevo nella stanza tutto il giorno.,"['piangevo', 'nella', 'mia', 'stanza', 'tutto', 'il', 'giorno', '.']","['piangevo', 'nella', 'stanza', 'tutto', 'il', 'giorno', '.']",0.125,0.08333333333333333,,
common_voice_it_17416283.mp3,Il re prese il mortaio e domandò se non avesse trovato altro., Il re prese il mortaio e domandò se non avesse trovato altro.,"['il', 're', 'prese', 'il', 'mortaio', 'e', 'domandò', 'se', 'non', 'avesse', 'trovato', 'altro', '.']","['il', 're', 'prese', 'il', 'mortaio', 'e', 'domandò', 'se', 'non', 'avesse', 'trovato', 'altro', '.']",0.0,,,
common_voice_it_17416494.mp3,La differenza dell’entrata nei 3 stili rimanenti è la seguente., La differenza dell'entrata nei tre stili rimanenti è la seguente.,"['la', 'differenza', 'dell', '’', 'entrata', 'nei', '3', 'stili', 'rimanenti', 'è', 'la', 'seguente', '.']","['la', 'differenza', ""dell'entrata"", 'nei', 'tre', 'stili', 'rimanenti', 'è', 'la', 'seguente', '.']",0.3076923076923077,0.07407407407407407,,
common_voice_it_17416583.mp3,Le Olimpiadi 2012 furono la prima volta che andai a Londra., Le Olimpiadi 2012 furono la prima volta che andai a Londra.,"['le', 'olimpiadi', '2012', 'furono', 'la', 'prima', 'volta', 'che', 'andai', 'a', 'londra', '.']","['le', 'olimpiadi', '2012', 'furono', 'la', 'prima', 'volta', 'che', 'andai', 'a', 'londra', '.']",0.0,,,
common_voice_it_17416611.mp3,Atterreremo a Rio il 9 Luglio., Atterreremo a Rio il 9 luglio.,"['atterreremo', 'a', 'rio', 'il', '9', 'luglio', '.']","['atterreremo', 'a', 'rio', 'il', '9', 'luglio', '.']",0.0,,,
common_voice_it_17416763.mp3,"Giudice arbitro: è quello che ha “maggiore” importanza (per grandi manifestazioni minimo 2, uno per ciascun sesso)"," Giudice arbitro è quello che ha maggiore importanza per grandi manifestazioni, minimo due, uno per ciascun sesso.","['giudice', 'arbitro', ':', 'è', 'quello', 'che', 'ha', '“', 'maggiore', '”', 'importanza', '(', 'per', 'grandi', 'manifestazioni', 'minimo', '2', ',', 'uno', 'per', 'ciascun', 'sesso', ')']","['giudice', 'arbitro', 'è', 'quello', 'che', 'ha', 'maggiore', 'importanza', 'per', 'grandi', 'manifestazioni', ',', 'minimo', 'due', ',', 'uno', 'per', 'ciascun', 'sesso', '.']",0.30434782608695654,0.09183673469387756,,
common_voice_it_17416765.mp3,Per quanto attiene alle procedure si propone lo snellimento e la semplificazione delle procedure di confisca ed assegnazione dei beni confiscati mediante la costituzione di un’agenzia unica che funzioni da cabina di regia, Per quanto si attiene alle procedure si propone lo sdelimento e la semplificazione delle procedure di confisca ed assegnazione dei beni.,"['per', 'quanto', 'attiene', 'alle', 'procedure', 'si', 'propone', 'lo', 'snellimento', 'e', 'la', 'semplificazione', 'delle', 'procedure', 'di', 'confisca', 'ed', 'assegnazione', 'dei', 'beni', 'confiscati', 'mediante', 'la', 'costituzione', 'di', 'un', '’', 'agenzia', 'unica', 'che', 'funzioni', 'da', 'cabina', 'di', 'regia']","['per', 'quanto', 'si', 'attiene', 'alle', 'procedure', 'si', 'propone', 'lo', 'sdelimento', 'e', 'la', 'semplificazione', 'delle', 'procedure', 'di', 'confisca', 'ed', 'assegnazione', 'dei', 'beni', '.']",0.4857142857142857,0.41798941798941797,,
common_voice_it_17416796.mp3,La bracciata si compone in 4 fasi., L'abbracciata si compone in quattro fasi.,"['la', 'bracciata', 'si', 'compone', 'in', '4', 'fasi', '.']","[""l'abbracciata"", 'si', 'compone', 'in', 'quattro', 'fasi', '.']",0.375,0.32142857142857145,,
common_voice_it_17416797.mp3,Nel 1945 i sovietici riuscirono ad avanzare su Vienna e finalmente su Berlino., Nel 1945 i sovietici riuscirono ad avanzare su Vienna e finalmente su Berlino.,"['nel', '1945', 'i', 'sovietici', 'riuscirono', 'ad', 'avanzare', 'su', 'vienna', 'e', 'finalmente', 'su', 'berlino', '.']","['nel', '1945', 'i', 'sovietici', 'riuscirono', 'ad', 'avanzare', 'su', 'vienna', 'e', 'finalmente', 'su', 'berlino', '.']",0.0,,,
common_voice_it_17416818.mp3,Al largo Cairoli aveva già preso la sua decisione., Al largo Cairoli aveva già preso la sua decisione.,"['al', 'largo', 'cairoli', 'aveva', 'già', 'preso', 'la', 'sua', 'decisione', '.']","['al', 'largo', 'cairoli', 'aveva', 'già', 'preso', 'la', 'sua', 'decisione', '.']",0.0,,,
common_voice_it_17416850.mp3,Giochi olimpici rio 2016., Giochi olimpici Rio 2016,"['giochi', 'olimpici', 'rio', '2016', '.']","['giochi', 'olimpici', 'rio', '2016']",0.2,0.045454545454545456,,
common_voice_it_17416856.mp3,"infatti la madre non lo considerava nemmeno e la sorella lo picchiava , credendo che si trattenesse parte della paga ricevuta alla cava.", infatti la madre non lo considerava nemmeno e la sorella lo picchiava credendo che si trattasse parte della paga ricevuta alla cava,"['infatti', 'la', 'madre', 'non', 'lo', 'considerava', 'nemmeno', 'e', 'la', 'sorella', 'lo', 'picchiava', ',', 'credendo', 'che', 'si', 'trattenesse', 'parte', 'della', 'paga', 'ricevuta', 'alla', 'cava', '.']","['infatti', 'la', 'madre', 'non', 'lo', 'considerava', 'nemmeno', 'e', 'la', 'sorella', 'lo', 'picchiava', 'credendo', 'che', 'si', 'trattasse', 'parte', 'della', 'paga', 'ricevuta', 'alla', 'cava']",0.125,0.043859649122807015,,
common_voice_it_17416924.mp3,"La respirazione è controllata e, in genere, dopo 3 bracciate si effettua una respirazione (bocca-naso).", La respirazione controllata è in genere dopo tre bracciate si effettua una respirazione bocca-naso.,"['la', 'respirazione', 'è', 'controllata', 'e', ',', 'in', 'genere', ',', 'dopo', '3', 'bracciate', 'si', 'effettua', 'una', 'respirazione', '(', 'bocca-naso', ')', '.']","['la', 'respirazione', 'controllata', 'è', 'in', 'genere', 'dopo', 'tre', 'bracciate', 'si', 'effettua', 'una', 'respirazione', 'bocca-naso', '.']",0.35,0.10112359550561797,,
common_voice_it_17418136.mp3,"Vale, in entrambi gli stili, la regola dei 15 metri massimo prima di dover emergere obbligatoriamente, pena la squalifica."," Vale in entrambi i distili la regola dei 15 metri massimo prima di dover emergere obbligatoriamente, appena la squalifica.","['vale', ',', 'in', 'entrambi', 'gli', 'stili', ',', 'la', 'regola', 'dei', '15', 'metri', 'massimo', 'prima', 'di', 'dover', 'emergere', 'obbligatoriamente', ',', 'pena', 'la', 'squalifica', '.']","['vale', 'in', 'entrambi', 'i', 'distili', 'la', 'regola', 'dei', '15', 'metri', 'massimo', 'prima', 'di', 'dover', 'emergere', 'obbligatoriamente', ',', 'appena', 'la', 'squalifica', '.']",0.21739130434782608,0.057692307692307696,,
common_voice_it_17418672.mp3,"Arrivato nella camera 136, De Vincenzi aprí l’armadio e ne trasse il candeliere."," Arrivato nella camera 136, De Vincenzi aprì l'armadio e netrasse il candeliere.","['arrivato', 'nella', 'camera', '136', ',', 'de', 'vincenzi', 'aprí', 'l', '’', 'armadio', 'e', 'ne', 'trasse', 'il', 'candeliere', '.']","['arrivato', 'nella', 'camera', '136', ',', 'de', 'vincenzi', 'aprì', ""l'armadio"", 'e', 'netrasse', 'il', 'candeliere', '.']",0.35294117647058826,0.029411764705882353,,
common_voice_it_17420210.mp3,"La sua strana follia, fra una crisi e l'altra, poteva consentirgli parentesi di lucidità tali da fargli commettere un avvelenamento così abilmente e coscientemente preparato?"," La sua follia, fra una crisi e l'altra, poteva consentirli parentesi di lucidità tali da fargli commettere un avvelenamento così abilmente e cosciamente preparato?","['la', 'sua', 'strana', 'follia', ',', 'fra', 'una', 'crisi', 'e', ""l'altra"", ',', 'poteva', 'consentirgli', 'parentesi', 'di', 'lucidità', 'tali', 'da', 'fargli', 'commettere', 'un', 'avvelenamento', 'così', 'abilmente', 'e', 'coscientemente', 'preparato', '?']","['la', 'sua', 'follia', ',', 'fra', 'una', 'crisi', 'e', ""l'altra"", ',', 'poteva', 'consentirli', 'parentesi', 'di', 'lucidità', 'tali', 'da', 'fargli', 'commettere', 'un', 'avvelenamento', 'così', 'abilmente', 'e', 'cosciamente', 'preparato', '?']",0.10714285714285714,0.07333333333333333,,
common_voice_it_17420711.mp3,Lo prese sotto il pancino e lo sollevò., La prese sotto il pancino e la sollevò.,"['lo', 'prese', 'sotto', 'il', 'pancino', 'e', 'lo', 'sollevò', '.']","['la', 'prese', 'sotto', 'il', 'pancino', 'e', 'la', 'sollevò', '.']",0.2222222222222222,0.0625,,
common_voice_it_17425679.mp3,"Ultimo elemento ma non ultimo, che ha caratterizzato questo weekend Milanese è stato l’incontro con alcuni volontari di Mozilla Italia che risiedono nel Nord Italia."," Ultimo elemento, ma non certo ultimo, che ha caratterizzato questo weekend milanese è stato l'incontro con alcuni volontari di Mozzi da Italia che risiedono nel nord Italia.","['ultimo', 'elemento', 'ma', 'non', 'ultimo', ',', 'che', 'ha', 'caratterizzato', 'questo', 'weekend', 'milanese', 'è', 'stato', 'l', '’', 'incontro', 'con', 'alcuni', 'volontari', 'di', 'mozilla', 'italia', 'che', 'risiedono', 'nel', 'nord', 'italia', '.']","['ultimo', 'elemento', ',', 'ma', 'non', 'certo', 'ultimo', ',', 'che', 'ha', 'caratterizzato', 'questo', 'weekend', 'milanese', 'è', 'stato', ""l'incontro"", 'con', 'alcuni', 'volontari', 'di', 'mozzi', 'da', 'italia', 'che', 'risiedono', 'nel', 'nord', 'italia', '.']",0.2413793103448276,0.07092198581560284,,
common_voice_it_17426069.mp3,De Vincenzi lo aveva dubitato dal primo istante., De Vincenzi lo era dubitato al primo istante.,"['de', 'vincenzi', 'lo', 'aveva', 'dubitato', 'dal', 'primo', 'istante', '.']","['de', 'vincenzi', 'lo', 'era', 'dubitato', 'al', 'primo', 'istante', '.']",0.2222222222222222,0.0975609756097561,,
common_voice_it_17428100.mp3,Io l'ho uccisa., Io l'ho ucciso Esatto,"['io', ""l'ho"", 'uccisa', '.']","['io', ""l'ho"", 'ucciso', 'esatto']",0.5,0.46153846153846156,,
common_voice_it_17428102.mp3,"Quando esiste un traducente italiano ufficiale di un prodotto, va usato quello, altrimenti si lascia la versione originale."," Quando esiste un traducente italiano ufficiale di quel prodotto, trova usato quello, altrimenti si lascia la versione originale.","['quando', 'esiste', 'un', 'traducente', 'italiano', 'ufficiale', 'di', 'un', 'prodotto', ',', 'va', 'usato', 'quello', ',', 'altrimenti', 'si', 'lascia', 'la', 'versione', 'originale', '.']","['quando', 'esiste', 'un', 'traducente', 'italiano', 'ufficiale', 'di', 'quel', 'prodotto', ',', 'trova', 'usato', 'quello', ',', 'altrimenti', 'si', 'lascia', 'la', 'versione', 'originale', '.']",0.09523809523809523,0.05660377358490566,,
common_voice_it_17428103.mp3,69 giorni a rio 2016, 69 giorni a Rio 2016,"['69', 'giorni', 'a', 'rio', '2016']","['69', 'giorni', 'a', 'rio', '2016']",0.0,,,
common_voice_it_17429468.mp3,Una volta spinti bisogna acquisire l’assetto.," Una volta spinti, bisogna acquistare l'assetto.","['una', 'volta', 'spinti', 'bisogna', 'acquisire', 'l', '’', 'assetto', '.']","['una', 'volta', 'spinti', ',', 'bisogna', 'acquistare', ""l'assetto"", '.']",0.5555555555555556,0.1,,
common_voice_it_17429482.mp3,"ma il cuore immoto, il polso fermo."," ma il cuore in muto, il polso fermo","['ma', 'il', 'cuore', 'immoto', ',', 'il', 'polso', 'fermo', '.']","['ma', 'il', 'cuore', 'in', 'muto', ',', 'il', 'polso', 'fermo']",0.3333333333333333,0.10344827586206896,,
common_voice_it_17429496.mp3,Nel 1942 abbandona l'Home Guard e collabora a diverse riviste e diventa direttore del Tribune., Nel 1942 abbandona l'Homgut e collabora a diverse riviste e diventa direttore del Tribune.,"['nel', '1942', 'abbandona', ""l'home"", 'guard', 'e', 'collabora', 'a', 'diverse', 'riviste', 'e', 'diventa', 'direttore', 'del', 'tribune', '.']","['nel', '1942', 'abbandona', ""l'homgut"", 'e', 'collabora', 'a', 'diverse', 'riviste', 'e', 'diventa', 'direttore', 'del', 'tribune', '.']",0.125,0.05,,
common_voice_it_17429499.mp3,Abbiamo sviluppato un progetto che ci permette di conoscere attraverso un grafico la resistenza sviluppata in 100 millisecondi (ms) alla temperatura di 100°C., Abbiamo sviluppato un progetto che ci permette di conoscere attraverso un grafico la resistenza sviluppata in 100 millisecondi alla temperatura di 100°C.,"['abbiamo', 'sviluppato', 'un', 'progetto', 'che', 'ci', 'permette', 'di', 'conoscere', 'attraverso', 'un', 'grafico', 'la', 'resistenza', 'sviluppata', 'in', '100', 'millisecondi', '(', 'ms', ')', 'alla', 'temperatura', 'di', '100°c', '.']","['abbiamo', 'sviluppato', 'un', 'progetto', 'che', 'ci', 'permette', 'di', 'conoscere', 'attraverso', 'un', 'grafico', 'la', 'resistenza', 'sviluppata', 'in', '100', 'millisecondi', 'alla', 'temperatura', 'di', '100°c', '.']",0.11538461538461539,0.029411764705882353,,
common_voice_it_17429508.mp3,Gli piaceva averne molti lì dentro., Gli piaceva averne molti lì dietro.,"['gli', 'piaceva', 'averne', 'molti', 'lì', 'dentro', '.']","['gli', 'piaceva', 'averne', 'molti', 'lì', 'dietro', '.']",0.14285714285714285,0.06666666666666667,,
common_voice_it_17429518.mp3,"S'era fermato sul marciapiede e, toltosi il cappello, si passava la palma sul cranio.", Si era fermato sul maccio a piede e toltosi il cappello si passava la mano sul cranio.,"[""s'era"", 'fermato', 'sul', 'marciapiede', 'e', ',', 'toltosi', 'il', 'cappello', ',', 'si', 'passava', 'la', 'palma', 'sul', 'cranio', '.']","['si', 'era', 'fermato', 'sul', 'maccio', 'a', 'piede', 'e', 'toltosi', 'il', 'cappello', 'si', 'passava', 'la', 'mano', 'sul', 'cranio', '.']",0.47058823529411764,0.125,,
common_voice_it_17429546.mp3,È stato Zipak a volere che io indossassi quest'abito e mettessi tutti i gioielli che lui mi ha dati., è stato zi pac a volere che io indossassi quell'abito e mettessi tutti i gioielli che lui mi ha dati,"['è', 'stato', 'zipak', 'a', 'volere', 'che', 'io', 'indossassi', ""quest'abito"", 'e', 'mettessi', 'tutti', 'i', 'gioielli', 'che', 'lui', 'mi', 'ha', 'dati', '.']","['è', 'stato', 'zi', 'pac', 'a', 'volere', 'che', 'io', 'indossassi', ""quell'abito"", 'e', 'mettessi', 'tutti', 'i', 'gioielli', 'che', 'lui', 'mi', 'ha', 'dati']",0.2,0.04878048780487805,,
common_voice_it_17429549.mp3,Tra il 1866-1875 Verga raggiunse il successo con una serie di romanzi che narrano vicende passionali ambientate nel mondo aristocratico., Tra il 1866 e il 1875 Verger raggiunse il successo con una serie di romanzi che narrano vicende passionali ambientate nel mondo aristocratico.,"['tra', 'il', '1866-1875', 'verga', 'raggiunse', 'il', 'successo', 'con', 'una', 'serie', 'di', 'romanzi', 'che', 'narrano', 'vicende', 'passionali', 'ambientate', 'nel', 'mondo', 'aristocratico', '.']","['tra', 'il', '1866', 'e', 'il', '1875', 'verger', 'raggiunse', 'il', 'successo', 'con', 'una', 'serie', 'di', 'romanzi', 'che', 'narrano', 'vicende', 'passionali', 'ambientate', 'nel', 'mondo', 'aristocratico', '.']",0.23809523809523808,0.042735042735042736,,
common_voice_it_17429560.mp3,"La lettura di un testamento di venerdì 13, per chi sia superstizioso, non è piacevole.", La lettura di un testamento di venerdì 13 per chi sia superstizioso non è piacevole.,"['la', 'lettura', 'di', 'un', 'testamento', 'di', 'venerdì', '13', ',', 'per', 'chi', 'sia', 'superstizioso', ',', 'non', 'è', 'piacevole', '.']","['la', 'lettura', 'di', 'un', 'testamento', 'di', 'venerdì', '13', 'per', 'chi', 'sia', 'superstizioso', 'non', 'è', 'piacevole', '.']",0.1111111111111111,0.027777777777777776,,
common_voice_it_17429562.mp3,"Giudici di partenza: è obbligatorio almeno un giudice per ogni corsia, nelle manifestazioni di maggior rilievo ve ne sono 2", giudici di partenza è obbligatorio almeno un giudice per ogni corsia nelle manifestazioni di maggior rilievo ve ne sono due,"['giudici', 'di', 'partenza', ':', 'è', 'obbligatorio', 'almeno', 'un', 'giudice', 'per', 'ogni', 'corsia', ',', 'nelle', 'manifestazioni', 'di', 'maggior', 'rilievo', 've', 'ne', 'sono', '2']","['giudici', 'di', 'partenza', 'è', 'obbligatorio', 'almeno', 'un', 'giudice', 'per', 'ogni', 'corsia', 'nelle', 'manifestazioni', 'di', 'maggior', 'rilievo', 've', 'ne', 'sono', 'due']",0.13636363636363635,0.04807692307692308,,
common_voice_it_17429578.mp3,"Splendide librerie, specchio delle personalità dei loro padroni"," Splendide librerie, specchio della personalità dei loro padroni.","['splendide', 'librerie', ',', 'specchio', 'delle', 'personalità', 'dei', 'loro', 'padroni']","['splendide', 'librerie', ',', 'specchio', 'della', 'personalità', 'dei', 'loro', 'padroni', '.']",0.2222222222222222,0.03571428571428571,,
common_voice_it_17429601.mp3,"e via via per dodici giorni ed altrettante notti via, giù, giù verso Giove, il pianeta 1300 volte più grande della Terra… ."," E via via per dodici giorni ed altrettante notti, via, giù, giù, verso giù, è il pianeta mille e trecento volte più grande della Terra.","['e', 'via', 'via', 'per', 'dodici', 'giorni', 'ed', 'altrettante', 'notti', 'via', ',', 'giù', ',', 'giù', 'verso', 'giove', ',', 'il', 'pianeta', '1300', 'volte', 'più', 'grande', 'della', 'terra…', '.']","['e', 'via', 'via', 'per', 'dodici', 'giorni', 'ed', 'altrettante', 'notti', ',', 'via', ',', 'giù', ',', 'giù', ',', 'verso', 'giù', ',', 'è', 'il', 'pianeta', 'mille', 'e', 'trecento', 'volte', 'più', 'grande', 'della', 'terra', '.']",0.3076923076923077,0.2079207920792079,,
